"TimeCreated","Id","LevelDisplayName","ProviderName"
"19/03/2026 11:35:18","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 11:30:29","19","Information","Microsoft-Windows-WindowsUpdateClient"
"19/03/2026 11:30:17","43","Information","Microsoft-Windows-WindowsUpdateClient"
"19/03/2026 11:30:17","44","Information","Microsoft-Windows-WindowsUpdateClient"
"19/03/2026 11:25:01","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 11:25:01","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 11:25:00","105","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 11:24:15","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 11:15:47","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 11:15:47","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 11:15:47","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 11:15:47","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 11:15:47","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 11:15:47","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 11:15:47","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 11:15:47","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:46:29","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:46:29","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:46:29","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:46:29","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:46:28","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:34:17","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:34:17","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:13:26","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:10:17","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:10:17","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:10:17","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:05:08","19","Information","Microsoft-Windows-WindowsUpdateClient"
"19/03/2026 10:04:53","43","Information","Microsoft-Windows-WindowsUpdateClient"
"19/03/2026 10:04:53","44","Information","Microsoft-Windows-WindowsUpdateClient"
"19/03/2026 10:04:20","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:04:18","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:04:17","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:04:15","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 10:04:13","98","Information","Microsoft-Windows-Ntfs"
"19/03/2026 10:03:59","98","Information","Microsoft-Windows-Ntfs"
"19/03/2026 10:03:30","10016","Avertissement","Microsoft-Windows-DistributedCOM"
"19/03/2026 09:59:29","7040","Information","Service Control Manager"
"19/03/2026 09:59:26","1","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:59:26","21","Erreur","Microsoft-Windows-HAL"
"19/03/2026 09:59:26","20","Erreur","Microsoft-Windows-HAL"
"19/03/2026 09:59:26","24","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:59:23","1808","Information","Microsoft-Windows-TPM-WMI"
"19/03/2026 09:57:29","4","Information","Virtual Disk Service"
"19/03/2026 09:57:28","3","Information","Virtual Disk Service"
"19/03/2026 09:56:34","10016","Avertissement","Microsoft-Windows-DistributedCOM"
"19/03/2026 09:56:32","0","Information","Intel Connectivity Network Service"
"19/03/2026 09:56:32","16","Information","Intel Connectivity Network Service"
"19/03/2026 09:56:31","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:56:31","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:56:32","0","Information","Intel Analytics Service"
"19/03/2026 09:56:32","16","Information","Intel Analytics Service"
"19/03/2026 09:55:58","6062","Avertissement","Netwtw14"
"19/03/2026 09:55:51","7021","Information","Netwtw14"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:55:25","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:49","7045","Information","Service Control Manager"
"19/03/2026 09:54:49","10001","Information","Microsoft-Windows-WLAN-AutoConfig"
"19/03/2026 09:54:46","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:54:45","16","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:54:44","172","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:44","7017","Information","Netwtw14"
"19/03/2026 09:54:43","7010","Information","Netwtw14"
"19/03/2026 09:54:43","7002","Information","Netwtw14"
"19/03/2026 09:54:43","7005","Information","Netwtw14"
"19/03/2026 09:54:43","7006","Information","Netwtw14"
"19/03/2026 09:54:43","7027","Information","Netwtw14"
"19/03/2026 09:54:43","7029","Information","Netwtw14"
"19/03/2026 09:54:43","7036","Information","Netwtw14"
"19/03/2026 09:54:43","10002","Avertissement","Microsoft-Windows-WLAN-AutoConfig"
"19/03/2026 09:54:43","8000","Information","Netwtw14"
"19/03/2026 09:54:43","172","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:40","1046","Information","Microsoft-Windows-TPM-WMI"
"19/03/2026 09:54:37","113","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:37","111","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:36","10001","Information","Microsoft-Windows-WLAN-AutoConfig"
"19/03/2026 09:54:36","12","Erreur","VBoxNetLwf"
"19/03/2026 09:54:36","172","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:36","7017","Information","Netwtw14"
"19/03/2026 09:54:36","7010","Information","Netwtw14"
"19/03/2026 09:54:36","7002","Information","Netwtw14"
"19/03/2026 09:54:36","7005","Information","Netwtw14"
"19/03/2026 09:54:36","7006","Information","Netwtw14"
"19/03/2026 09:54:36","7027","Information","Netwtw14"
"19/03/2026 09:54:36","7029","Information","Netwtw14"
"19/03/2026 09:54:36","7036","Information","Netwtw14"
"19/03/2026 09:54:36","1046","Information","Microsoft-Windows-TPM-WMI"
"19/03/2026 09:54:34","10002","Avertissement","Microsoft-Windows-WLAN-AutoConfig"
"19/03/2026 09:54:34","8000","Information","Netwtw14"
"19/03/2026 09:54:34","172","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:34","5","Information","ADIAmpDriver"
"19/03/2026 09:54:33","1025","Information","Microsoft-Windows-TPM-WMI"
"19/03/2026 09:54:33","1282","Information","Microsoft-Windows-TPM-WMI"
"19/03/2026 09:54:32","12","Erreur","VBoxNetLwf"
"19/03/2026 09:54:31","18","Information","TPM"
"19/03/2026 09:54:31","1","Information","Microsoft-Windows-Configuration-Change-Monitor"
"19/03/2026 09:54:32","18","Information","ErlSrv"
"19/03/2026 09:54:31","1","Information","Microsoft-Windows-Configuration-Change-Monitor"
"19/03/2026 09:54:30","1","Information","Microsoft-Windows-Configuration-Change-Monitor"
"19/03/2026 09:54:30","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:29","521","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:29","105","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:29","521","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:29","51","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:29","51","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:29","17","Information","ADIAmpDriver"
"19/03/2026 09:54:29","19","Information","ADIAmpDriver"
"19/03/2026 09:54:28","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:28","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:27","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:26","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:26","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:25","10016","Avertissement","Microsoft-Windows-DistributedCOM"
"19/03/2026 09:54:25","10016","Avertissement","Microsoft-Windows-DistributedCOM"
"19/03/2026 09:54:25","10001","Information","Microsoft-Windows-WLAN-AutoConfig"
"19/03/2026 09:54:24","4000","Information","Microsoft-Windows-WLAN-AutoConfig"
"19/03/2026 09:54:23","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:22","12","Information","Microsoft-Windows-UserModePowerService"
"19/03/2026 09:54:22","9","Information","ADIAmpDriver"
"19/03/2026 09:54:22","4","Information","ADIAmpDriver"
"19/03/2026 09:54:22","7","Information","ADIAmpDriver"
"19/03/2026 09:54:22","7009","Erreur","Service Control Manager"
"19/03/2026 09:54:22","1","Information","Microsoft-Windows-IsolatedUserMode"
"19/03/2026 09:54:22","5","Information","Microsoft-Windows-IsolatedUserMode"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","112","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","277","Information","Microsoft-Windows-Hyper-V-VmSwitch"
"19/03/2026 09:54:21","1038","Information","Microsoft-Windows-TPM-WMI"
"19/03/2026 09:54:21","1041","Information","Microsoft-Windows-TPM-WMI"
"19/03/2026 09:54:21","7001","Information","Microsoft-Windows-Winlogon"
"19/03/2026 09:54:21","267","Information","Win32k"
"19/03/2026 09:54:21","5","Information","ADIAmpDriver"
"19/03/2026 09:54:21","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","267","Information","Win32k"
"19/03/2026 09:54:21","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","1","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:21","51046","Information","Microsoft-Windows-DHCPv6-Client"
"19/03/2026 09:54:21","50036","Information","Microsoft-Windows-Dhcp-Client"
"19/03/2026 09:54:21","50103","Information","Microsoft-Windows-Dhcp-Client"
"19/03/2026 09:54:21","50036","Information","Microsoft-Windows-Dhcp-Client"
"19/03/2026 09:54:21","16983","Information","Microsoft-Windows-Directory-Services-SAM"
"19/03/2026 09:54:21","16977","Information","Microsoft-Windows-Directory-Services-SAM"
"19/03/2026 09:54:20","16962","Information","Microsoft-Windows-Directory-Services-SAM"
"19/03/2026 09:54:20","5","Information","Microsoft-Windows-IsolatedUserMode"
"19/03/2026 09:54:20","6156","Information","LsaSrv"
"19/03/2026 09:54:20","12","Information","Microsoft-Windows-Wininit"
"19/03/2026 09:54:20","18","Information","Microsoft-Windows-Wininit"
"19/03/2026 09:54:20","1","Information","Microsoft-Windows-IsolatedUserMode"
"19/03/2026 09:54:20","5","Information","Microsoft-Windows-IsolatedUserMode"
"19/03/2026 09:54:20","14","Information","Microsoft-Windows-Wininit"
"19/03/2026 09:54:20","23","Information","Microsoft-Windows-Wininit"
"19/03/2026 09:54:20","25","Information","Microsoft-Windows-Wininit"
"19/03/2026 09:54:20","24","Information","Microsoft-Windows-Wininit"
"19/03/2026 09:54:20","19","Information","Microsoft-Windows-Wininit"
"19/03/2026 09:54:20","21","Information","Microsoft-Windows-Wininit"
"19/03/2026 09:54:19","98","Information","Microsoft-Windows-Ntfs"
"19/03/2026 09:54:19","98","Information","Microsoft-Windows-Ntfs"
"19/03/2026 09:54:19","219","Avertissement","Microsoft-Windows-Kernel-PnP"
"19/03/2026 09:54:19","10118","Information","Microsoft-Windows-DriverFrameworks-UserMode"
"19/03/2026 09:54:18","18","Information","BTHUSB"
"19/03/2026 09:54:17","21","Information","ADIAmpDriver"
"19/03/2026 09:54:17","219","Avertissement","Microsoft-Windows-Kernel-PnP"
"19/03/2026 09:54:17","10118","Information","Microsoft-Windows-DriverFrameworks-UserMode"
"19/03/2026 09:54:16","219","Avertissement","Microsoft-Windows-Kernel-PnP"
"19/03/2026 09:54:16","10118","Information","Microsoft-Windows-DriverFrameworks-UserMode"
"19/03/2026 09:54:16","28","Information","Intel-SST-OED"
"19/03/2026 09:54:16","28","Information","Intel-SST-OED"
"19/03/2026 09:54:16","28","Information","Intel-SST-OED"
"19/03/2026 09:54:16","28","Information","Intel-SST-OED"
"19/03/2026 09:54:16","4","Information","ADIAmpDriver"
"19/03/2026 09:54:16","26","Information","ADIAmpDriver"
"19/03/2026 09:54:16","7017","Information","Netwtw14"
"19/03/2026 09:54:16","7010","Information","Netwtw14"
"19/03/2026 09:54:16","7002","Information","Netwtw14"
"19/03/2026 09:54:16","7005","Information","Netwtw14"
"19/03/2026 09:54:16","7006","Information","Netwtw14"
"19/03/2026 09:54:16","7027","Information","Netwtw14"
"19/03/2026 09:54:16","7029","Information","Netwtw14"
"19/03/2026 09:54:16","7036","Information","Netwtw14"
"19/03/2026 09:54:15","4096","Information","nipcibrd"
"19/03/2026 09:54:15","4096","Information","nipcibrd"
"19/03/2026 09:54:14","12","Erreur","VBoxNetLwf"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:14","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","2","Information","MEIx64"
"19/03/2026 09:54:13","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","55","Information","Microsoft-Windows-Kernel-Processor-Power"
"19/03/2026 09:54:13","219","Avertissement","Microsoft-Windows-Kernel-PnP"
"19/03/2026 09:54:13","10118","Information","Microsoft-Windows-DriverFrameworks-UserMode"
"19/03/2026 09:54:10","24","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:54:09","125","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:09","125","Information","Microsoft-Windows-Kernel-Power"
"19/03/2026 09:54:09","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:09","7036","Information","VfpExt"
"19/03/2026 09:54:09","7036","Information","VfpExt"
"19/03/2026 09:54:09","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:09","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:08","98","Information","Microsoft-Windows-Ntfs"
"19/03/2026 09:54:07","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:07","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:07","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:07","6","Information","Microsoft-Windows-FilterManager"
"19/03/2026 09:54:07","4096","Information","nipcibrd"
"19/03/2026 09:54:06","16","Information","Microsoft-Windows-HAL"
"19/03/2026 09:54:06","20","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:54:06","30","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","3","Information","Microsoft-Windows-IsolatedUserMode"
"19/03/2026 09:54:06","165","Information","Microsoft-Windows-Hyper-V-Hypervisor"
"19/03/2026 09:54:06","156","Information","Microsoft-Windows-Hyper-V-Hypervisor"
"19/03/2026 09:54:06","129","Information","Microsoft-Windows-Hyper-V-Hypervisor"
"19/03/2026 09:54:06","2","Information","Microsoft-Windows-Hyper-V-Hypervisor"
"19/03/2026 09:54:06","1","Information","Microsoft-Windows-Hyper-V-Hypervisor"
"19/03/2026 09:54:06","27","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","25","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","242","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","272","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","238","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","247","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","20","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","32","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","18","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","153","Information","Microsoft-Windows-Kernel-Boot"
"19/03/2026 09:54:06","25","Information","Microsoft-Windows-Kernel-General"
"19/03/2026 09:54:06","12","Information","Microsoft-Windows-Kernel-General"
"18/03/2026 22:57:23","13","Information","Microsoft-Windows-Kernel-General"
"18/03/2026 22:57:23","577","Information","Microsoft-Windows-Kernel-Power"
"18/03/2026 22:57:21","109","Information","Microsoft-Windows-Kernel-Power"
"18/03/2026 22:57:18","4001","Information","Microsoft-Windows-WLAN-AutoConfig"
"18/03/2026 22:57:18","10002","Avertissement","Microsoft-Windows-WLAN-AutoConfig"
"18/03/2026 22:57:18","117","Information","Microsoft-Windows-HttpService"
"18/03/2026 22:57:18","114","Information","Microsoft-Windows-HttpService"
"19/03/2026 09:54:21","6013","Information","EventLog"
"19/03/2026 09:54:21","6005","Information","EventLog"
"19/03/2026 09:54:21","6009","Information","EventLog"
"18/03/2026 22:57:16","50037","Information","Microsoft-Windows-Dhcp-Client"
"18/03/2026 22:57:16","50106","Information","Microsoft-Windows-Dhcp-Client"
"18/03/2026 22:57:16","51057","Information","Microsoft-Windows-DHCPv6-Client"
"18/03/2026 22:57:16","51057","Information","Microsoft-Windows-DHCPv6-Client"
"18/03/2026 22:57:16","51057","Information","Microsoft-Windows-DHCPv6-Client"
"18/03/2026 22:57:16","51047","Information","Microsoft-Windows-DHCPv6-Client"
"18/03/2026 22:57:16","50105","Information","Microsoft-Windows-Dhcp-Client"
"18/03/2026 22:57:16","50104","Information","Microsoft-Windows-Dhcp-Client"
"18/03/2026 22:57:16","6006","Information","EventLog"
"18/03/2026 22:57:14","0","Information","Intel Connectivity Network Service"
"18/03/2026 22:57:13","2","Information","Microsoft-Windows-IsolatedUserMode"
"18/03/2026 22:57:13","0","Information","Intel Analytics Service"
"18/03/2026 22:57:13","16","Information","Intel Analytics Service"
"18/03/2026 22:57:13","16","Information","Intel Connectivity Network Service"
"18/03/2026 22:57:12","7002","Information","Microsoft-Windows-Winlogon"
"18/03/2026 22:57:11","100","Avertissement","winsrvext"
"18/03/2026 22:57:10","10010","Erreur","Microsoft-Windows-DistributedCOM"
"18/03/2026 22:57:05","10010","Erreur","Microsoft-Windows-DistributedCOM"
"18/03/2026 22:57:05","10010","Erreur","Microsoft-Windows-DistributedCOM"
"18/03/2026 22:57:05","1074","Information","User32"
"18/03/2026 22:53:08","19","Information","Microsoft-Windows-WindowsUpdateClient"
"18/03/2026 22:53:01","43","Information","Microsoft-Windows-WindowsUpdateClient"
"18/03/2026 22:53:01","44","Information","Microsoft-Windows-WindowsUpdateClient"
"18/03/2026 22:53:01","44","Information","Microsoft-Windows-WindowsUpdateClient"
"18/03/2026 22:53:01","44","Information","Microsoft-Windows-WindowsUpdateClient"
"18/03/2026 22:12:43","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 22:12:41","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 22:12:41","105","Information","Microsoft-Windows-Kernel-Power"
"18/03/2026 22:09:05","16","Information","Microsoft-Windows-Kernel-General"
"18/03/2026 22:09:05","16","Information","Microsoft-Windows-Kernel-General"
"18/03/2026 22:09:05","16","Information","Microsoft-Windows-Kernel-General"
"18/03/2026 21:15:28","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 19:10:50","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 19:10:49","105","Information","Microsoft-Windows-Kernel-Power"
"18/03/2026 18:29:49","19","Information","Microsoft-Windows-WindowsUpdateClient"
"18/03/2026 18:29:42","43","Information","Microsoft-Windows-WindowsUpdateClient"
"18/03/2026 18:29:42","44","Information","Microsoft-Windows-WindowsUpdateClient"
"18/03/2026 18:24:35","1","Information","Microsoft-Windows-Kernel-General"
"18/03/2026 18:24:35","21","Erreur","Microsoft-Windows-HAL"
"18/03/2026 18:24:35","20","Erreur","Microsoft-Windows-HAL"
"18/03/2026 18:24:35","24","Information","Microsoft-Windows-Kernel-General"
"18/03/2026 18:24:07","1808","Information","Microsoft-Windows-TPM-WMI"
"18/03/2026 18:22:26","4","Information","Virtual Disk Service"
"18/03/2026 18:22:25","3","Information","Virtual Disk Service"
"18/03/2026 18:22:16","10016","Avertissement","Microsoft-Windows-DistributedCOM"
"18/03/2026 18:21:39","6062","Avertissement","Netwtw14"
"18/03/2026 18:21:37","7021","Information","Netwtw14"
"18/03/2026 18:21:13","10016","Avertissement","Microsoft-Windows-DistributedCOM"
"18/03/2026 18:21:12","0","Information","Intel Connectivity Network Service"
"18/03/2026 18:21:12","16","Information","Intel Connectivity Network Service"
"18/03/2026 18:21:12","0","Information","Intel Analytics Service"
"18/03/2026 18:21:12","16","Information","Intel Analytics Service"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:20:10","37","Avertissement","Microsoft-Windows-Kernel-Processor-Power"
"18/03/2026 18:19:30","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 18:19:29","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 18:19:26","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 18:19:25","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 18:19:24","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 18:19:23","10016","Avertissement","Microsoft-Windows-DistributedCOM"
"18/03/2026 18:19:23","10016","Avertissement","Microsoft-Windows-DistributedCOM"
"18/03/2026 18:19:22","5","Information","ADIAmpDriver"
"18/03/2026 18:19:18","7001","Information","Microsoft-Windows-Winlogon"
"18/03/2026 18:19:17","18","Information","ErlSrv"
"18/03/2026 18:19:17","1046","Information","Microsoft-Windows-TPM-WMI"
"18/03/2026 18:19:17","1046","Information","Microsoft-Windows-TPM-WMI"
"18/03/2026 18:19:16","1025","Information","Microsoft-Windows-TPM-WMI"
"18/03/2026 18:19:15","113","Information","Microsoft-Windows-HttpService"
"18/03/2026 18:19:15","111","Information","Microsoft-Windows-HttpService"
"18/03/2026 18:19:15","12","Erreur","VBoxNetLwf"
"18/03/2026 18:19:14","17","Information","ADIAmpDriver"
"18/03/2026 18:19:14","19","Information","ADIAmpDriver"
"18/03/2026 18:19:13","12","Erreur","VBoxNetLwf"
"18/03/2026 18:19:13","1282","Information","Microsoft-Windows-TPM-WMI"
"18/03/2026 18:19:11","18","Information","TPM"
"18/03/2026 18:19:11","1","Information","Microsoft-Windows-Configuration-Change-Monitor"
"18/03/2026 18:19:11","1","Information","Microsoft-Windows-Configuration-Change-Monitor"
"18/03/2026 18:19:11","1","Information","Microsoft-Windows-Configuration-Change-Monitor"
"18/03/2026 18:19:10","10001","Information","Microsoft-Windows-WLAN-AutoConfig"
"18/03/2026 18:19:10","4000","Information","Microsoft-Windows-WLAN-AutoConfig"
"18/03/2026 18:19:08","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 18:19:08","12","Information","Microsoft-Windows-UserModePowerService"
"18/03/2026 18:19:07","9","Information","ADIAmpDriver"
"18/03/2026 18:19:07","7009","Erreur","Service Control Manager"
"18/03/2026 18:19:07","4","Information","ADIAmpDriver"
"18/03/2026 18:19:07","7","Information","ADIAmpDriver"
"18/03/2026 18:19:07","1","Information","Microsoft-Windows-IsolatedUserMode"
"18/03/2026 18:19:07","5","Information","Microsoft-Windows-IsolatedUserMode"
"18/03/2026 18:19:07","112","Information","Microsoft-Windows-HttpService"
"18/03/2026 18:19:07","112","Information","Microsoft-Windows-HttpService"
"18/03/2026 18:19:07","112","Information","Microsoft-Windows-HttpService"
"18/03/2026 18:19:07","112","Information","Microsoft-Windows-HttpService"
"18/03/2026 18:19:07","112","Information","Microsoft-Windows-HttpService"
"18/03/2026 18:19:07","112","Information","Microsoft-Windows-HttpService"
"18/03/2026 18:19:07","112","Information","Microsoft-Windows-HttpService"
